"","MSN","StateCode","Year","Data"
"143","ARICB","CA",2002,118493.1644
"144","ARICB","CA",2003,90543.81675
"145","ARICB","CA",2004,91629.57949
"146","ARICB","CA",2005,87109.93925
"147","ARICB","CA",2006,80492.43371
"148","ARICB","CA",2007,99922.13094
"149","ARICB","CA",2008,82940.51795
"150","ARICB","CA",2009,71557.59172
"151","ARICD","CA",1970,0.48688
"152","ARICD","CA",1971,0.64175
"153","ARICD","CA",1972,0.64419
"154","ARICD","CA",1973,0.69217
"155","ARICD","CA",1974,1.46607
"156","ARICD","CA",1975,1.6159
"157","ARICD","CA",1976,1.60089
"158","ARICD","CA",1977,1.69957
"159","ARICD","CA",1978,1.8141
"160","ARICD","CA",1979,2.71572
"161","ARICD","CA",1980,3.77922
"162","ARICD","CA",1981,4.5909
"163","ARICD","CA",1982,3.98162
"164","ARICD","CA",1983,4.40364
"165","ARICD","CA",1984,4.55881
"166","ARICD","CA",1985,4.77696
"167","ARICD","CA",1986,5.07644
"168","ARICD","CA",1987,5.35753
"169","ARICD","CA",1988,4.53416
"170","ARICD","CA",1989,3.09698
"171","ARICD","CA",1990,3.13119
"172","ARICD","CA",1991,3.18271
"173","ARICD","CA",1992,2.74171
"174","ARICD","CA",1993,2.6019
"175","ARICD","CA",1994,2.94621
"176","ARICD","CA",1995,3.08842
"177","ARICD","CA",1996,3.4139
"178","ARICD","CA",1997,3.50972
"179","ARICD","CA",1998,3.67685
"180","ARICD","CA",1999,3.59737
"181","ARICD","CA",2000,3.43389
"182","ARICD","CA",2001,3.91113
"183","ARICD","CA",2002,4.05825
"184","ARICD","CA",2003,4.50126
"185","ARICD","CA",2004,4.74377
"186","ARICD","CA",2005,5.03796
"187","ARICD","CA",2006,5.69514
"188","ARICD","CA",2007,7.37322
"189","ARICD","CA",2008,7.52313
"190","ARICD","CA",2009,7.52921
"191","ARICP","CA",1960,10665.19461
"192","ARICP","CA",1961,11474.48968
"193","ARICP","CA",1962,11766.15422
"194","ARICP","CA",1963,12127.66504
"195","ARICP","CA",1964,12571.13272
"196","ARICP","CA",1965,11891.98735
"197","ARICP","CA",1966,12070.58926
"198","ARICP","CA",1967,11081.24632
"199","ARICP","CA",1968,11864.37669
"200","ARICP","CA",1969,13087.47965
"201","ARICP","CA",1970,12084.06036
"202","ARICP","CA",1971,12184.27993
"203","ARICP","CA",1972,12227.65371
"204","ARICP","CA",1973,13163.29733
"205","ARICP","CA",1974,11908.38071
"206","ARICP","CA",1975,13146.2828
"207","ARICP","CA",1976,14082.16395
"208","ARICP","CA",1977,14996.831
"209","ARICP","CA",1978,15349.58631
"210","ARICP","CA",1979,21482.46609
"211","ARICP","CA",1980,18431.09048
"212","ARICP","CA",1981,9831.45169
"213","ARICP","CA",1982,9818.2242
"214","ARICP","CA",1983,11116.5522
"215","ARICP","CA",1984,15262.13007
"216","ARICP","CA",1985,13847.87351
"217","ARICP","CA",1986,15373.19959
"218","ARICP","CA",1987,16458.06867
"219","ARICP","CA",1988,15342.82527
"220","ARICP","CA",1989,14996.03037
"221","ARICP","CA",1990,14861.52169
"222","ARICP","CA",1991,14250.99634
"223","ARICP","CA",1992,13558.03081
"224","ARICP","CA",1993,12432.84276
"225","ARICP","CA",1994,12237.43151
"226","ARICP","CA",1995,12211.60773
"227","ARICP","CA",1996,12399.03538
"228","ARICP","CA",1997,11511.53454
"229","ARICP","CA",1998,15571.72677
"230","ARICP","CA",1999,20366.16695
"231","ARICP","CA",2000,20359.23654
"232","ARICP","CA",2001,18920.25904
"233","ARICP","CA",2002,17856.11278
"234","ARICP","CA",2003,13644.33646
"235","ARICP","CA",2004,13807.95351
"236","ARICP","CA",2005,13126.87451
"237","ARICP","CA",2006,12129.6615
"238","ARICP","CA",2007,15057.58453
"239","ARICP","CA",2008,12498.57112
"240","ARICP","CA",2009,10783.24167
"241","ARICV","CA",1970,39.04282
"242","ARICV","CA",1971,51.88862
"243","ARICV","CA",1972,52.27132
"244","ARICV","CA",1973,60.46219
"245","ARICV","CA",1974,115.85474
"246","ARICV","CA",1975,140.96907
"247","ARICV","CA",1976,149.60195
"248","ARICV","CA",1977,169.13946
"249","ARICV","CA",1978,184.78396
"250","ARICV","CA",1979,387.14665
"251","ARICV","CA",1980,462.23155
"252","ARICV","CA",1981,299.51726
"253","ARICV","CA",1982,259.41742
"254","ARICV","CA",1983,324.85406
"255","ARICV","CA",1984,461.71398
"256","ARICV","CA",1985,438.9763
"257","ARICV","CA",1986,517.88091
"258","ARICV","CA",1987,585.12662
"259","ARICV","CA",1988,461.64545
"260","ARICV","CA",1989,308.19181
"261","ARICV","CA",1990,308.80127
"262","ARICV","CA",1991,300.98765
"263","ARICV","CA",1992,246.67464
"264","ARICV","CA",1993,214.66805
"265","ARICV","CA",1994,239.25463
"266","ARICV","CA",1995,250.27391
"267","ARICV","CA",1996,280.89569
"268","ARICV","CA",1997,268.10942
"269","ARICV","CA",1998,379.94354
"270","ARICV","CA",1999,486.18414
"271","ARICV","CA",2000,463.93191
"272","ARICV","CA",2001,491.0613
"273","ARICV","CA",2002,480.87488
"274","ARICV","CA",2003,407.56126
"275","ARICV","CA",2004,434.66965
"276","ARICV","CA",2005,438.85639
"277","ARICV","CA",2006,458.41568
"278","ARICV","CA",2007,736.74785
"279","ARICV","CA",2008,623.9723
"280","ARICV","CA",2009,538.77214
"281","ARTCB","CA",1960,70774.23143
"282","ARTCB","CA",1961,76144.71352
"283","ARTCB","CA",1962,78080.1994
"284","ARTCB","CA",1963,80479.18521
"285","ARTCB","CA",1964,83422.03673
"286","ARTCB","CA",1965,78915.22805
"287","ARTCB","CA",1966,80100.43033
"288","ARTCB","CA",1967,73535.15058
"289","ARTCB","CA",1968,78732.00371
"290","ARTCB","CA",1969,86848.51496
"291","ARTCB","CA",1970,80189.82455
"292","ARTCB","CA",1971,80854.88162
"293","ARTCB","CA",1972,81142.71002
"294","ARTCB","CA",1973,87351.64108
"295","ARTCB","CA",1974,79024.01439
"296","ARTCB","CA",1975,87238.73266
"297","ARTCB","CA",1976,93449.23997
"298","ARTCB","CA",1977,99518.97052
"299","ARTCB","CA",1978,101859.8548
"300","ARTCB","CA",1979,142557.645
"301","ARTCB","CA",1980,122308.7164
"302","ARTCB","CA",1981,65241.51341
"303","ARTCB","CA",1982,65153.73579
"304","ARTCB","CA",1983,73769.4404
"305","ARTCB","CA",1984,101279.4951
"306","ARTCB","CA",1985,91894.48861
"307","ARTCB","CA",1986,102016.5525
"308","ARTCB","CA",1987,109215.7437
"309","ARTCB","CA",1988,101814.9885
"310","ARTCB","CA",1989,99513.65754
"311","ARTCB","CA",1990,98621.05793
"312","ARTCB","CA",1991,94569.61171
"313","ARTCB","CA",1992,89971.09246
"314","ARTCB","CA",1993,82504.34456
"315","ARTCB","CA",1994,81207.5955
"316","ARTCB","CA",1995,81036.2289
"317","ARTCB","CA",1996,82279.99878
"318","ARTCB","CA",1997,76390.54321
"319","ARTCB","CA",1998,103333.9789
"320","ARTCB","CA",1999,135149.8839
"321","ARTCB","CA",2000,135103.8937
"322","ARTCB","CA",2001,125554.839
"323","ARTCB","CA",2002,118493.1644
"324","ARTCB","CA",2003,90543.81675
"325","ARTCB","CA",2004,91629.57949
"326","ARTCB","CA",2005,87109.93925
"327","ARTCB","CA",2006,80492.43371
"328","ARTCB","CA",2007,99922.13094
"329","ARTCB","CA",2008,82940.51795
"330","ARTCB","CA",2009,71557.59172
"331","ARTCD","CA",1970,0.48688
"332","ARTCD","CA",1971,0.64175
"333","ARTCD","CA",1972,0.64419
"334","ARTCD","CA",1973,0.69217
"335","ARTCD","CA",1974,1.46607
"336","ARTCD","CA",1975,1.6159
"337","ARTCD","CA",1976,1.60089
"338","ARTCD","CA",1977,1.69957
"339","ARTCD","CA",1978,1.8141
"340","ARTCD","CA",1979,2.71572
"341","ARTCD","CA",1980,3.77922
"342","ARTCD","CA",1981,4.5909
"343","ARTCD","CA",1982,3.98162
"344","ARTCD","CA",1983,4.40364
"345","ARTCD","CA",1984,4.55881
"346","ARTCD","CA",1985,4.77696
"347","ARTCD","CA",1986,5.07644
"348","ARTCD","CA",1987,5.35753
"349","ARTCD","CA",1988,4.53416
"350","ARTCD","CA",1989,3.09698
"351","ARTCD","CA",1990,3.13119
"352","ARTCD","CA",1991,3.18271
"353","ARTCD","CA",1992,2.74171
"354","ARTCD","CA",1993,2.6019
"355","ARTCD","CA",1994,2.94621
"356","ARTCD","CA",1995,3.08842
"357","ARTCD","CA",1996,3.4139
"358","ARTCD","CA",1997,3.50972
"359","ARTCD","CA",1998,3.67685
"360","ARTCD","CA",1999,3.59737
"361","ARTCD","CA",2000,3.43389
"362","ARTCD","CA",2001,3.91113
"363","ARTCD","CA",2002,4.05825
"364","ARTCD","CA",2003,4.50126
"365","ARTCD","CA",2004,4.74377
"366","ARTCD","CA",2005,5.03796
"367","ARTCD","CA",2006,5.69514
"368","ARTCD","CA",2007,7.37322
"369","ARTCD","CA",2008,7.52313
"370","ARTCD","CA",2009,7.52921
"371","ARTCP","CA",1960,10665.19461
"372","ARTCP","CA",1961,11474.48968
"373","ARTCP","CA",1962,11766.15422
"374","ARTCP","CA",1963,12127.66504
"375","ARTCP","CA",1964,12571.13272
"376","ARTCP","CA",1965,11891.98735
"377","ARTCP","CA",1966,12070.58926
"378","ARTCP","CA",1967,11081.24632
"379","ARTCP","CA",1968,11864.37669
"380","ARTCP","CA",1969,13087.47965
"381","ARTCP","CA",1970,12084.06036
"382","ARTCP","CA",1971,12184.27993
"383","ARTCP","CA",1972,12227.65371
"384","ARTCP","CA",1973,13163.29733
"385","ARTCP","CA",1974,11908.38071
"386","ARTCP","CA",1975,13146.2828
"387","ARTCP","CA",1976,14082.16395
"388","ARTCP","CA",1977,14996.831
"389","ARTCP","CA",1978,15349.58631
"390","ARTCP","CA",1979,21482.46609
"391","ARTCP","CA",1980,18431.09048
"392","ARTCP","CA",1981,9831.45169
"393","ARTCP","CA",1982,9818.2242
"394","ARTCP","CA",1983,11116.5522
"395","ARTCP","CA",1984,15262.13007
"396","ARTCP","CA",1985,13847.87351
"397","ARTCP","CA",1986,15373.19959
"398","ARTCP","CA",1987,16458.06867
"399","ARTCP","CA",1988,15342.82527
"400","ARTCP","CA",1989,14996.03037
"401","ARTCP","CA",1990,14861.52169
"402","ARTCP","CA",1991,14250.99634
"403","ARTCP","CA",1992,13558.03081
"404","ARTCP","CA",1993,12432.84276
"405","ARTCP","CA",1994,12237.43151
"406","ARTCP","CA",1995,12211.60773
"407","ARTCP","CA",1996,12399.03538
"408","ARTCP","CA",1997,11511.53454
"409","ARTCP","CA",1998,15571.72677
"410","ARTCP","CA",1999,20366.16695
"411","ARTCP","CA",2000,20359.23654
"412","ARTCP","CA",2001,18920.25904
"413","ARTCP","CA",2002,17856.11278
"414","ARTCP","CA",2003,13644.33646
"415","ARTCP","CA",2004,13807.95351
"416","ARTCP","CA",2005,13126.87451
"417","ARTCP","CA",2006,12129.6615
"418","ARTCP","CA",2007,15057.58453
"419","ARTCP","CA",2008,12498.57112
"420","ARTCP","CA",2009,10783.24167
"421","ARTCV","CA",1970,39.04282
"422","ARTCV","CA",1971,51.88862
"423","ARTCV","CA",1972,52.27132
"424","ARTCV","CA",1973,60.46219
"425","ARTCV","CA",1974,115.85474
"426","ARTCV","CA",1975,140.96907
"427","ARTCV","CA",1976,149.60195
"428","ARTCV","CA",1977,169.13946
"429","ARTCV","CA",1978,184.78396
"430","ARTCV","CA",1979,387.14665
"431","ARTCV","CA",1980,462.23155
"432","ARTCV","CA",1981,299.51726
"433","ARTCV","CA",1982,259.41742
"434","ARTCV","CA",1983,324.85406
"435","ARTCV","CA",1984,461.71398
"436","ARTCV","CA",1985,438.9763
"437","ARTCV","CA",1986,517.88091
"438","ARTCV","CA",1987,585.12662
"439","ARTCV","CA",1988,461.64545
"440","ARTCV","CA",1989,308.19181
"441","ARTCV","CA",1990,308.80127
"442","ARTCV","CA",1991,300.98765
"443","ARTCV","CA",1992,246.67464
"444","ARTCV","CA",1993,214.66805
"445","ARTCV","CA",1994,239.25463
"446","ARTCV","CA",1995,250.27391
"447","ARTCV","CA",1996,280.89569
"448","ARTCV","CA",1997,268.10942
"449","ARTCV","CA",1998,379.94354
"450","ARTCV","CA",1999,486.18414
"451","ARTCV","CA",2000,463.93191
"452","ARTCV","CA",2001,491.0613
"453","ARTCV","CA",2002,480.87488
"454","ARTCV","CA",2003,407.56126
"455","ARTCV","CA",2004,434.66965
"456","ARTCV","CA",2005,438.85639
"457","ARTCV","CA",2006,458.41568
"458","ARTCV","CA",2007,736.74785
"459","ARTCV","CA",2008,623.9723
"460","ARTCV","CA",2009,538.77214
"461","ARTXB","CA",1960,70774.23143
"462","ARTXB","CA",1961,76144.71352
"463","ARTXB","CA",1962,78080.1994
"464","ARTXB","CA",1963,80479.18521
"465","ARTXB","CA",1964,83422.03673
"466","ARTXB","CA",1965,78915.22805
"467","ARTXB","CA",1966,80100.43033
"468","ARTXB","CA",1967,73535.15058
"469","ARTXB","CA",1968,78732.00371
"470","ARTXB","CA",1969,86848.51496
"471","ARTXB","CA",1970,80189.82455
"472","ARTXB","CA",1971,80854.88162
"473","ARTXB","CA",1972,81142.71002
"474","ARTXB","CA",1973,87351.64108
"475","ARTXB","CA",1974,79024.01439
"476","ARTXB","CA",1975,87238.73266
"477","ARTXB","CA",1976,93449.23997
"478","ARTXB","CA",1977,99518.97052
"479","ARTXB","CA",1978,101859.8548
"480","ARTXB","CA",1979,142557.645
"481","ARTXB","CA",1980,122308.7164
"482","ARTXB","CA",1981,65241.51341
"483","ARTXB","CA",1982,65153.73579
"484","ARTXB","CA",1983,73769.4404
"485","ARTXB","CA",1984,101279.4951
"486","ARTXB","CA",1985,91894.48861
"487","ARTXB","CA",1986,102016.5525
"488","ARTXB","CA",1987,109215.7437
"489","ARTXB","CA",1988,101814.9885
"490","ARTXB","CA",1989,99513.65754
"491","ARTXB","CA",1990,98621.05793
"492","ARTXB","CA",1991,94569.61171
"493","ARTXB","CA",1992,89971.09246
"494","ARTXB","CA",1993,82504.34456
"495","ARTXB","CA",1994,81207.5955
"496","ARTXB","CA",1995,81036.2289
"497","ARTXB","CA",1996,82279.99878
"498","ARTXB","CA",1997,76390.54321
"499","ARTXB","CA",1998,103333.9789
"500","ARTXB","CA",1999,135149.8839
"501","ARTXB","CA",2000,135103.8937
"502","ARTXB","CA",2001,125554.839
"503","ARTXB","CA",2002,118493.1644
"504","ARTXB","CA",2003,90543.81675
"505","ARTXB","CA",2004,91629.57949
"506","ARTXB","CA",2005,87109.93925
"507","ARTXB","CA",2006,80492.43371
"508","ARTXB","CA",2007,99922.13094
"509","ARTXB","CA",2008,82940.51795
"510","ARTXB","CA",2009,71557.59172
"511","ARTXD","CA",1970,0.48688
"512","ARTXD","CA",1971,0.64175
"513","ARTXD","CA",1972,0.64419
"514","ARTXD","CA",1973,0.69217
"515","ARTXD","CA",1974,1.46607
"516","ARTXD","CA",1975,1.6159
"517","ARTXD","CA",1976,1.60089
"518","ARTXD","CA",1977,1.69957
"519","ARTXD","CA",1978,1.8141
"520","ARTXD","CA",1979,2.71572
"521","ARTXD","CA",1980,3.77922
"522","ARTXD","CA",1981,4.5909
"523","ARTXD","CA",1982,3.98162
"524","ARTXD","CA",1983,4.40364
"525","ARTXD","CA",1984,4.55881
"526","ARTXD","CA",1985,4.77696
"527","ARTXD","CA",1986,5.07644
"528","ARTXD","CA",1987,5.35753
"529","ARTXD","CA",1988,4.53416
"530","ARTXD","CA",1989,3.09698
"531","ARTXD","CA",1990,3.13119
"532","ARTXD","CA",1991,3.18271
"533","ARTXD","CA",1992,2.74171
"534","ARTXD","CA",1993,2.6019
"535","ARTXD","CA",1994,2.94621
"536","ARTXD","CA",1995,3.08842
"537","ARTXD","CA",1996,3.4139
"538","ARTXD","CA",1997,3.50972
"539","ARTXD","CA",1998,3.67685
"540","ARTXD","CA",1999,3.59737
"541","ARTXD","CA",2000,3.43389
"542","ARTXD","CA",2001,3.91113
"543","ARTXD","CA",2002,4.05825
"544","ARTXD","CA",2003,4.50126
"545","ARTXD","CA",2004,4.74377
"546","ARTXD","CA",2005,5.03796
"547","ARTXD","CA",2006,5.69514
"548","ARTXD","CA",2007,7.37322
"549","ARTXD","CA",2008,7.52313
"550","ARTXD","CA",2009,7.52921
"551","ARTXP","CA",1960,10665.19461
"552","ARTXP","CA",1961,11474.48968
"553","ARTXP","CA",1962,11766.15422
"554","ARTXP","CA",1963,12127.66504
"555","ARTXP","CA",1964,12571.13272
"556","ARTXP","CA",1965,11891.98735
"557","ARTXP","CA",1966,12070.58926
"558","ARTXP","CA",1967,11081.24632
"559","ARTXP","CA",1968,11864.37669
"560","ARTXP","CA",1969,13087.47965
"561","ARTXP","CA",1970,12084.06036
"562","ARTXP","CA",1971,12184.27993
"563","ARTXP","CA",1972,12227.65371
"564","ARTXP","CA",1973,13163.29733
"565","ARTXP","CA",1974,11908.38071
"566","ARTXP","CA",1975,13146.2828
"567","ARTXP","CA",1976,14082.16395
"568","ARTXP","CA",1977,14996.831
"569","ARTXP","CA",1978,15349.58631
"570","ARTXP","CA",1979,21482.46609
"571","ARTXP","CA",1980,18431.09048
"572","ARTXP","CA",1981,9831.45169
"573","ARTXP","CA",1982,9818.2242
"574","ARTXP","CA",1983,11116.5522
"575","ARTXP","CA",1984,15262.13007
"576","ARTXP","CA",1985,13847.87351
"577","ARTXP","CA",1986,15373.19959
"578","ARTXP","CA",1987,16458.06867
"579","ARTXP","CA",1988,15342.82527
"580","ARTXP","CA",1989,14996.03037
"581","ARTXP","CA",1990,14861.52169
"582","ARTXP","CA",1991,14250.99634
"583","ARTXP","CA",1992,13558.03081
"584","ARTXP","CA",1993,12432.84276
"585","ARTXP","CA",1994,12237.43151
"586","ARTXP","CA",1995,12211.60773
"587","ARTXP","CA",1996,12399.03538
"588","ARTXP","CA",1997,11511.53454
"589","ARTXP","CA",1998,15571.72677
"590","ARTXP","CA",1999,20366.16695
"591","ARTXP","CA",2000,20359.23654
"592","ARTXP","CA",2001,18920.25904
"593","ARTXP","CA",2002,17856.11278
"594","ARTXP","CA",2003,13644.33646
"595","ARTXP","CA",2004,13807.95351
"596","ARTXP","CA",2005,13126.87451
"597","ARTXP","CA",2006,12129.6615
"598","ARTXP","CA",2007,15057.58453
"599","ARTXP","CA",2008,12498.57112
"600","ARTXP","CA",2009,10783.24167
"601","ARTXV","CA",1970,39.04282
"602","ARTXV","CA",1971,51.88862
"603","ARTXV","CA",1972,52.27132
"604","ARTXV","CA",1973,60.46219
"605","ARTXV","CA",1974,115.85474
"606","ARTXV","CA",1975,140.96907
"607","ARTXV","CA",1976,149.60195
"608","ARTXV","CA",1977,169.13946
"609","ARTXV","CA",1978,184.78396
"610","ARTXV","CA",1979,387.14665
"611","ARTXV","CA",1980,462.23155
"612","ARTXV","CA",1981,299.51726
"613","ARTXV","CA",1982,259.41742
"614","ARTXV","CA",1983,324.85406
"615","ARTXV","CA",1984,461.71398
"616","ARTXV","CA",1985,438.9763
"617","ARTXV","CA",1986,517.88091
"618","ARTXV","CA",1987,585.12662
"619","ARTXV","CA",1988,461.64545
"620","ARTXV","CA",1989,308.19181
"621","ARTXV","CA",1990,308.80127
"622","ARTXV","CA",1991,300.98765
"623","ARTXV","CA",1992,246.67464
"624","ARTXV","CA",1993,214.66805
"625","ARTXV","CA",1994,239.25463
"626","ARTXV","CA",1995,250.27391
"627","ARTXV","CA",1996,280.89569
"628","ARTXV","CA",1997,268.10942
"629","ARTXV","CA",1998,379.94354
"630","ARTXV","CA",1999,486.18414
"631","ARTXV","CA",2000,463.93191
"632","ARTXV","CA",2001,491.0613
"633","ARTXV","CA",2002,480.87488
"634","ARTXV","CA",2003,407.56126
"635","ARTXV","CA",2004,434.66965
"636","ARTXV","CA",2005,438.85639
"637","ARTXV","CA",2006,458.41568
"638","ARTXV","CA",2007,736.74785
"639","ARTXV","CA",2008,623.9723
"640","ARTXV","CA",2009,538.77214
"641","AVACB","CA",1960,27172.79566
"642","AVACB","CA",1961,17354.57387
"643","AVACB","CA",1962,24954.59057
"644","AVACB","CA",1963,22040.13004
"645","AVACB","CA",1964,19461.47419
"646","AVACB","CA",1965,16869.61579
"647","AVACB","CA",1966,16100.91529
"648","AVACB","CA",1967,14297.93304
"649","AVACB","CA",1968,14375.77724
"650","AVACB","CA",1969,11905.41663
"651","AVACB","CA",1970,11023.92457
"652","AVACB","CA",1971,10277.92634
"653","AVACB","CA",1972,10476.50325
"654","AVACB","CA",1973,10288.8123
"655","AVACB","CA",1974,9987.76725
"656","AVACB","CA",1975,8280.49038
"657","AVACB","CA",1976,7925.92406
"658","AVACB","CA",1977,8314.33117
"659","AVACB","CA",1978,8851.95331
"660","AVACB","CA",1979,8489.30686
"661","AVACB","CA",1980,1440.35084
"662","AVACB","CA",1981,666.29885
"663","AVACB","CA",1982,5778.98447
"664","AVACB","CA",1983,5891.37284
"665","AVACB","CA",1984,5286.48564
"666","AVACB","CA",1985,6836.82559
"667","AVACB","CA",1986,6754.36651
"668","AVACB","CA",1987,5470.31487
"669","AVACB","CA",1988,6621.4986
"670","AVACB","CA",1989,6575.02464
"671","AVACB","CA",1990,5581.15729
"672","AVACB","CA",1991,5506.39045
"673","AVACB","CA",1992,5344.53078
"674","AVACB","CA",1993,4134.01927
"675","AVACB","CA",1994,4003.23407
"676","AVACB","CA",1995,4073.36023
"677","AVACB","CA",1996,3880.92199
"678","AVACB","CA",1997,4222.32913
"679","AVACB","CA",1998,2899.15444
"680","AVACB","CA",1999,4166.70279
"681","AVACB","CA",2000,3651.28584
"682","AVACB","CA",2001,2706.15809
"683","AVACB","CA",2002,3024.76261
"684","AVACB","CA",2003,3033.03487
"685","AVACB","CA",2004,2795.48795
"686","AVACB","CA",2005,2675.62975
"687","AVACB","CA",2006,2325.79073
"688","AVACB","CA",2007,2233.97912
"689","AVACB","CA",2008,2056.82936
"690","AVACB","CA",2009,1438.95234
"691","AVACD","CA",1970,2.16982
"692","AVACD","CA",1971,2.21236
"693","AVACD","CA",1972,2.19413
"694","AVACD","CA",1973,2.35823
"695","AVACD","CA",1974,3.23346
"696","AVACD","CA",1975,3.44618
"697","AVACD","CA",1976,3.58597
"698","AVACD","CA",1977,3.9687
"699","AVACD","CA",1978,4.29319
"700","AVACD","CA",1979,5.73257
"701","AVACD","CA",1980,9.01902
"702","AVACD","CA",1981,10.84113
"703","AVACD","CA",1982,10.91601
"704","AVACD","CA",1983,10.44176
