"","MSN","StateCode","Year","Data"
"367","ARTCD","AZ",2006,5.18756
"368","ARTCD","AZ",2007,5.48363
"369","ARTCD","AZ",2008,5.64993
"370","ARTCD","AZ",2009,5.86757
"371","ARTCP","AZ",1960,862.90841
"372","ARTCP","AZ",1961,945.57376
"373","ARTCP","AZ",1962,865.19667
"374","ARTCP","AZ",1963,1234.76321
"375","ARTCP","AZ",1964,1167.74788
"376","ARTCP","AZ",1965,1110.49369
"377","ARTCP","AZ",1966,1891.37634
"378","ARTCP","AZ",1967,2017.92097
"379","ARTCP","AZ",1968,2294.92316
"380","ARTCP","AZ",1969,2727.97205
"381","ARTCP","AZ",1970,3678.98067
"382","ARTCP","AZ",1971,2930.08784
"383","ARTCP","AZ",1972,3565.58006
"384","ARTCP","AZ",1973,3415.66511
"385","ARTCP","AZ",1974,3933.27026
"386","ARTCP","AZ",1975,2330.79318
"387","ARTCP","AZ",1976,2032.30662
"388","ARTCP","AZ",1977,2170.2907
"389","ARTCP","AZ",1978,2686.77869
"390","ARTCP","AZ",1979,2958.62195
"391","ARTCP","AZ",1980,2061.0577
"392","ARTCP","AZ",1981,1636.92896
"393","ARTCP","AZ",1982,1521.8228
"394","ARTCP","AZ",1983,1646.88683
"395","ARTCP","AZ",1984,2484.72137
"396","ARTCP","AZ",1985,2563.20108
"397","ARTCP","AZ",1986,2530.279
"398","ARTCP","AZ",1987,2491.74954
"399","ARTCP","AZ",1988,2683.30354
"400","ARTCP","AZ",1989,2385.79149
"401","ARTCP","AZ",1990,2366.58225
"402","ARTCP","AZ",1991,2180.90538
"403","ARTCP","AZ",1992,2983.94721
"404","ARTCP","AZ",1993,2327.73996
"405","ARTCP","AZ",1994,2574.28031
"406","ARTCP","AZ",1995,3137.81001
"407","ARTCP","AZ",1996,2459.88291
"408","ARTCP","AZ",1997,2704.15247
"409","ARTCP","AZ",1998,3971.58751
"410","ARTCP","AZ",1999,3814.33039
"411","ARTCP","AZ",2000,3428.52058
"412","ARTCP","AZ",2001,2567.63383
"413","ARTCP","AZ",2002,3530.88132
"414","ARTCP","AZ",2003,3468.47961
"415","ARTCP","AZ",2004,4812.23182
"416","ARTCP","AZ",2005,4638.37385
"417","ARTCP","AZ",2006,4124.88654
"418","ARTCP","AZ",2007,4073.89889
"419","ARTCP","AZ",2008,3474.86926
"420","ARTCP","AZ",2009,2997.9711
"421","ARTCV","AZ",1970,14.56571
"422","ARTCV","AZ",1971,15.84419
"423","ARTCV","AZ",1972,19.51149
"424","ARTCV","AZ",1973,19.15466
"425","ARTCV","AZ",1974,44.78467
"426","ARTCV","AZ",1975,28.85164
"427","ARTCV","AZ",1976,22.25497
"428","ARTCV","AZ",1977,25.48529
"429","ARTCV","AZ",1978,34.28231
"430","ARTCV","AZ",1979,48.11797
"431","ARTCV","AZ",1980,49.58825
"432","ARTCV","AZ",1981,48.67678
"433","ARTCV","AZ",1982,42.29768
"434","ARTCV","AZ",1983,45.4899
"435","ARTCV","AZ",1984,75.5833
"436","ARTCV","AZ",1985,81.02803
"437","ARTCV","AZ",1986,72.67888
"438","ARTCV","AZ",1987,53.06592
"439","ARTCV","AZ",1988,58.40714
"440","ARTCV","AZ",1989,45.03682
"441","ARTCV","AZ",1990,42.62396
"442","ARTCV","AZ",1991,48.28138
"443","ARTCV","AZ",1992,59.14859
"444","ARTCV","AZ",1993,45.53494
"445","ARTCV","AZ",1994,50.63515
"446","ARTCV","AZ",1995,68.49564
"447","ARTCV","AZ",1996,57.92935
"448","ARTCV","AZ",1997,64.09795
"449","ARTCV","AZ",1998,93.9962
"450","ARTCV","AZ",1999,80.80089
"451","ARTCV","AZ",2000,72.08546
"452","ARTCV","AZ",2001,58.93778
"453","ARTCV","AZ",2002,85.52312
"454","ARTCV","AZ",2003,92.32557
"455","ARTCV","AZ",2004,145.58314
"456","ARTCV","AZ",2005,148.16196
"457","ARTCV","AZ",2006,141.99777
"458","ARTCV","AZ",2007,148.24661
"459","ARTCV","AZ",2008,130.28305
"460","ARTCV","AZ",2009,116.73258
"461","ARTXB","AZ",1960,5726.26021
"462","ARTXB","AZ",1961,6274.82747
"463","ARTXB","AZ",1962,5741.4451
"464","ARTXB","AZ",1963,8193.88866
"465","ARTXB","AZ",1964,7749.17493
"466","ARTXB","AZ",1965,7369.23613
"467","ARTXB","AZ",1966,12551.17339
"468","ARTXB","AZ",1967,13390.92356
"469","ARTXB","AZ",1968,15229.11009
"470","ARTXB","AZ",1969,18102.82252
"471","ARTXB","AZ",1970,24413.71573
"472","ARTXB","AZ",1971,19444.06291
"473","ARTXB","AZ",1972,23661.18928
"474","ARTXB","AZ",1973,22666.35367
"475","ARTXB","AZ",1974,26101.18145
"476","ARTXB","AZ",1975,15467.14354
"477","ARTXB","AZ",1976,13486.38673
"478","ARTXB","AZ",1977,14402.04909
"479","ARTXB","AZ",1978,17829.46339
"480","ARTXB","AZ",1979,19633.41526
"481","ARTXB","AZ",1980,13677.1789
"482","ARTXB","AZ",1981,10862.66058
"483","ARTXB","AZ",1982,10098.8161
"484","ARTXB","AZ",1983,10928.741
"485","ARTXB","AZ",1984,16488.61101
"486","ARTXB","AZ",1985,17009.40237
"487","ARTXB","AZ",1986,16790.93144
"488","ARTXB","AZ",1987,16535.24995
"489","ARTXB","AZ",1988,17806.40229
"490","ARTXB","AZ",1989,15832.11233
"491","ARTXB","AZ",1990,15704.63981
"492","ARTXB","AZ",1991,14472.4881
"493","ARTXB","AZ",1992,19801.47369
"494","ARTXB","AZ",1993,15446.88237
"495","ARTXB","AZ",1994,17082.92414
"496","ARTXB","AZ",1995,20822.50723
"497","ARTXB","AZ",1996,16323.78299
"498","ARTXB","AZ",1997,17944.75579
"499","ARTXB","AZ",1998,26355.45472
"500","ARTXB","AZ",1999,25311.89647
"501","ARTXB","AZ",2000,22751.66257
"502","ARTXB","AZ",2001,17038.8181
"503","ARTXB","AZ",2002,23430.92844
"504","ARTXB","AZ",2003,23016.83069
"505","ARTXB","AZ",2004,31933.97036
"506","ARTXB","AZ",2005,30780.24887
"507","ARTXB","AZ",2006,27372.74708
"508","ARTXB","AZ",2007,27034.39303
"509","ARTXB","AZ",2008,23059.23241
"510","ARTXB","AZ",2009,19894.53622
"511","ARTXD","AZ",1970,0.59662
"512","ARTXD","AZ",1971,0.81486
"513","ARTXD","AZ",1972,0.82462
"514","ARTXD","AZ",1973,0.84507
"515","ARTXD","AZ",1974,1.71581
"516","ARTXD","AZ",1975,1.86535
"517","ARTXD","AZ",1976,1.65018
"518","ARTXD","AZ",1977,1.76956
"519","ARTXD","AZ",1978,1.92279
"520","ARTXD","AZ",1979,2.45082
"521","ARTXD","AZ",1980,3.62562
"522","ARTXD","AZ",1981,4.48111
"523","ARTXD","AZ",1982,4.18838
"524","ARTXD","AZ",1983,4.16241
"525","ARTXD","AZ",1984,4.58397
"526","ARTXD","AZ",1985,4.76372
"527","ARTXD","AZ",1986,4.32846
"528","ARTXD","AZ",1987,3.20926
"529","ARTXD","AZ",1988,3.28012
"530","ARTXD","AZ",1989,2.84465
"531","ARTXD","AZ",1990,2.7141
"532","ARTXD","AZ",1991,3.33608
"533","ARTXD","AZ",1992,2.98708
"534","ARTXD","AZ",1993,2.94784
"535","ARTXD","AZ",1994,2.96408
"536","ARTXD","AZ",1995,3.2895
"537","ARTXD","AZ",1996,3.54877
"538","ARTXD","AZ",1997,3.57196
"539","ARTXD","AZ",1998,3.56648
"540","ARTXD","AZ",1999,3.19221
"541","ARTXD","AZ",2000,3.16836
"542","ARTXD","AZ",2001,3.45903
"543","ARTXD","AZ",2002,3.65001
"544","ARTXD","AZ",2003,4.01122
"545","ARTXD","AZ",2004,4.55888
"546","ARTXD","AZ",2005,4.81354
"547","ARTXD","AZ",2006,5.18756
"548","ARTXD","AZ",2007,5.48363
"549","ARTXD","AZ",2008,5.64993
"550","ARTXD","AZ",2009,5.86757
"551","ARTXP","AZ",1960,862.90841
"552","ARTXP","AZ",1961,945.57376
"553","ARTXP","AZ",1962,865.19667
"554","ARTXP","AZ",1963,1234.76321
"555","ARTXP","AZ",1964,1167.74788
"556","ARTXP","AZ",1965,1110.49369
"557","ARTXP","AZ",1966,1891.37634
"558","ARTXP","AZ",1967,2017.92097
"559","ARTXP","AZ",1968,2294.92316
"560","ARTXP","AZ",1969,2727.97205
"561","ARTXP","AZ",1970,3678.98067
"562","ARTXP","AZ",1971,2930.08784
"563","ARTXP","AZ",1972,3565.58006
"564","ARTXP","AZ",1973,3415.66511
"565","ARTXP","AZ",1974,3933.27026
"566","ARTXP","AZ",1975,2330.79318
"567","ARTXP","AZ",1976,2032.30662
"568","ARTXP","AZ",1977,2170.2907
"569","ARTXP","AZ",1978,2686.77869
"570","ARTXP","AZ",1979,2958.62195
"571","ARTXP","AZ",1980,2061.0577
"572","ARTXP","AZ",1981,1636.92896
"573","ARTXP","AZ",1982,1521.8228
"574","ARTXP","AZ",1983,1646.88683
"575","ARTXP","AZ",1984,2484.72137
"576","ARTXP","AZ",1985,2563.20108
"577","ARTXP","AZ",1986,2530.279
"578","ARTXP","AZ",1987,2491.74954
"579","ARTXP","AZ",1988,2683.30354
"580","ARTXP","AZ",1989,2385.79149
"581","ARTXP","AZ",1990,2366.58225
"582","ARTXP","AZ",1991,2180.90538
"583","ARTXP","AZ",1992,2983.94721
"584","ARTXP","AZ",1993,2327.73996
"585","ARTXP","AZ",1994,2574.28031
"586","ARTXP","AZ",1995,3137.81001
"587","ARTXP","AZ",1996,2459.88291
"588","ARTXP","AZ",1997,2704.15247
"589","ARTXP","AZ",1998,3971.58751
"590","ARTXP","AZ",1999,3814.33039
"591","ARTXP","AZ",2000,3428.52058
"592","ARTXP","AZ",2001,2567.63383
"593","ARTXP","AZ",2002,3530.88132
"594","ARTXP","AZ",2003,3468.47961
"595","ARTXP","AZ",2004,4812.23182
"596","ARTXP","AZ",2005,4638.37385
"597","ARTXP","AZ",2006,4124.88654
"598","ARTXP","AZ",2007,4073.89889
"599","ARTXP","AZ",2008,3474.86926
"600","ARTXP","AZ",2009,2997.9711
"601","ARTXV","AZ",1970,14.56571
"602","ARTXV","AZ",1971,15.84419
"603","ARTXV","AZ",1972,19.51149
"604","ARTXV","AZ",1973,19.15466
"605","ARTXV","AZ",1974,44.78467
"606","ARTXV","AZ",1975,28.85164
"607","ARTXV","AZ",1976,22.25497
"608","ARTXV","AZ",1977,25.48529
"609","ARTXV","AZ",1978,34.28231
"610","ARTXV","AZ",1979,48.11797
"611","ARTXV","AZ",1980,49.58825
"612","ARTXV","AZ",1981,48.67678
"613","ARTXV","AZ",1982,42.29768
"614","ARTXV","AZ",1983,45.4899
"615","ARTXV","AZ",1984,75.5833
"616","ARTXV","AZ",1985,81.02803
"617","ARTXV","AZ",1986,72.67888
"618","ARTXV","AZ",1987,53.06592
"619","ARTXV","AZ",1988,58.40714
"620","ARTXV","AZ",1989,45.03682
"621","ARTXV","AZ",1990,42.62396
"622","ARTXV","AZ",1991,48.28138
"623","ARTXV","AZ",1992,59.14859
"624","ARTXV","AZ",1993,45.53494
"625","ARTXV","AZ",1994,50.63515
"626","ARTXV","AZ",1995,68.49564
"627","ARTXV","AZ",1996,57.92935
"628","ARTXV","AZ",1997,64.09795
"629","ARTXV","AZ",1998,93.9962
"630","ARTXV","AZ",1999,80.80089
"631","ARTXV","AZ",2000,72.08546
"632","ARTXV","AZ",2001,58.93778
"633","ARTXV","AZ",2002,85.52312
"634","ARTXV","AZ",2003,92.32557
"635","ARTXV","AZ",2004,145.58314
"636","ARTXV","AZ",2005,148.16196
"637","ARTXV","AZ",2006,141.99777
"638","ARTXV","AZ",2007,148.24661
"639","ARTXV","AZ",2008,130.28305
"640","ARTXV","AZ",2009,116.73258
"641","AVACB","AZ",1960,3531.04046
"642","AVACB","AZ",1961,2323.87083
"643","AVACB","AZ",1962,3776.94172
"644","AVACB","AZ",1963,3399.17777
"645","AVACB","AZ",1964,3005.9157
"646","AVACB","AZ",1965,2411.14403
"647","AVACB","AZ",1966,2634.70602
"648","AVACB","AZ",1967,2721.23071
"649","AVACB","AZ",1968,2402.64421
"650","AVACB","AZ",1969,2168.1322
"651","AVACB","AZ",1970,2157.63166
"652","AVACB","AZ",1971,2113.40406
"653","AVACB","AZ",1972,2070.50333
"654","AVACB","AZ",1973,1813.71298
"655","AVACB","AZ",1974,2046.76309
"656","AVACB","AZ",1975,1806.92085
"657","AVACB","AZ",1976,1700.67009
"658","AVACB","AZ",1977,1890.50371
"659","AVACB","AZ",1978,1724.15869
"660","AVACB","AZ",1979,1864.05512
"661","AVACB","AZ",1980,1416.42221
"662","AVACB","AZ",1981,1136.46502
"663","AVACB","AZ",1982,791.3684
"664","AVACB","AZ",1983,788.21239
"665","AVACB","AZ",1984,958.44599
"666","AVACB","AZ",1985,928.6003
"667","AVACB","AZ",1986,1139.21406
"668","AVACB","AZ",1987,1046.85202
"669","AVACB","AZ",1988,937.93536
"670","AVACB","AZ",1989,1060.83634
"671","AVACB","AZ",1990,979.10236
"672","AVACB","AZ",1991,950.18822
"673","AVACB","AZ",1992,797.6051
"674","AVACB","AZ",1993,646.00038
"675","AVACB","AZ",1994,716.82216
"676","AVACB","AZ",1995,702.70507
"677","AVACB","AZ",1996,780.22736
